,PM,date,publish_date,activities
397,Shinzo_Abe,2月7日,2014-02-08,（日本時間）▽7時31分　富ケ谷の私邸発。▽7時41分　官邸で世耕官房副長官。▽8時17分　閣議。この後、世耕副長官。▽9時　参院予算委。▽11時52分　官邸着。▽11時59分　日比谷公会堂で北方領土返還要求全国大会。▽12時40分　羽田空港で報道各社のインタビュー。▽13時14分　政府専用機で同空港発。（現地時間）　夜　ロシアのソチ国際空港着。フィシュト五輪スタジアムでソチ五輪開会式。 
399,Shinzo_Abe,2月8日・9日,2014-02-10,（現地時間）〈8日〉　夜　ロシア・ソチのフィギュアスケート競技会場で団体女子ショートプログラムを観戦。政府専用機でソチ国際空港発。給油のためトルコ・イスタンブールのアタチュルク国際空港着。〈9日〉　未明　同空港発。（日本時間）▽18時42分　羽田空港着。▽19時19分　富ケ谷の私邸着。 
441,Shinzo_Abe,3月23日,2014-03-24,（日本時間）▽9時3分　富ケ谷の私邸発。▽9時38分　羽田空港で報道各社のインタビュー。▽10時6分　核安全保障サミット出席のため政府専用機で同空港発。（現地時間）　午後　オランダのアムステルダム国際空港着。市内の博物館「アンネ・フランクの家」を視察。 
444,Shinzo_Abe,3月25日・26日,2014-03-27,（現地時間）〈25日〉　夜　オランダ・ハーグの米大使公邸でオバマ大統領、朴槿恵韓国大統領。米大統領。ビルダーバーグホテルで報道各社のインタビュー。〈26日〉　未明　政府専用機でアムステルダム国際空港発。（日本時間）▽19時32分　羽田空港着。▽20時18分　赤坂の日本料理店「京都　瓢〓　赤坂店」で世耕官房副長官、木村、礒崎両補佐官ら。▽21時35分　富ケ谷の私邸着。 
477,Shinzo_Abe,4月29日,2014-04-30,（日本時間）▽11時46分　富ケ谷の私邸発。▽12時25分　羽田空港で報道各社のインタビュー。この後、欧州6カ国歴訪のため昭恵夫人と政府専用機で同空港発。（現地時間）　夕　ベルリンのテーゲル空港着。 
479,Shinzo_Abe,4月30日・5月1日,2014-05-02,（現地時間）〈30日〉　午後　政府専用機でロンドン郊外のヒースロー空港着。　夜　市内の日本大使公邸で日本政府関係者。ドーチェスターホテルに宿泊。〈1日〉　午前　バッキンガム宮殿でアン王女。インスティチュート・オブ・ダイレクターズで対日投資セミナー。ウェストミンスター寺院で無名戦士の墓に献花。寺院を視察。　昼　首相官邸でキャメロン首相。　午後　ユニバーシティー・カレッジ・ロンドンで日英研究教育大学協議会。長州ファイブ記念碑を視察。日英原子力協力イベント。 
480,Shinzo_Abe,5月1日・2日,2014-05-03,（現地時間）〈1日〉　午後　ロンドン金融街シティーのギルドホールで講演。　夜　ドーチェスターホテルに宿泊。〈2日〉　午前　日立製作所製の高速鉄道に試乗。オリンピック・パークを視察。ロンドン郊外のトゥイッケナム競技場を視察。　午後　政府専用機でヒースロー空港発。リスボンのフィーゴ・マドゥーロ軍事空港着。 
482,Shinzo_Abe,5月3日・4日,2014-05-05,（現地時間）〈3日〉　夕　リスボンのフォーシーズンズホテル・リッツで同行記者団と懇談。　夜　市内のレストランで加藤官房副長官ら。同ホテルに宿泊。〈4日〉　午前　政府専用機でフィーゴ・マドゥーロ軍事空港発。　昼　スペインのサンティアゴ・デ・コンポステラ空港着。市内の望みの丘、サンティアゴ大聖堂をラホイ首相と視察。　午後　ホテル「パラドール」でラホイ首相。政府専用機で同空港発。　夕　パリのオルリ空港着。 
484,Shinzo_Abe,5月5日・6日・7日,2014-05-08,（現地時間）〈5日〉　夜　パリの大統領府でオランド大統領主催の夕食会。ロワイヤルモンソー・ラッフルズパリに宿泊。〈6日〉　午前　経済協力開発機構（ＯＥＣＤ）本部でグリア事務総長。ＯＥＣＤ閣僚理事会で講演。ＯＥＣＤ東南アジア地域プログラム立ち上げ式典。スロベニアのブラトゥシェク首相。　昼　政府専用機でオルリ空港発。　午後　ベルギーのブリュッセル軍用空港着。北大西洋条約機構（ＮＡＴＯ）本部でラスムセン事務総長。国別パートナーシップ協力計画（ＩＰＣＰ）の署名式。北大西洋理事会で演説。　夕　ＮＡＴＯ事務総長と共同記者会見。ラーケン宮でフィリップ国王。　夜　ブリュッセル郊外のヴァル・デュシェス城で欧州連合（ＥＵ）のファンロンパイ大統領夫妻主催の夕食会。市内のシュタイゲンベルガーグランドホテルブリュッセルに宿泊。〈7日〉　午前　ＥＵ本部で日・ＥＵ定期首脳協議。　昼　共同記者会見。日・ＥＵ定期首脳協議。　午後　ブリストルステファニーホテルで内外記者会見。エグモン宮でベルギーのディルポ首相。シュタイゲンベルガーグランドホテルブリュッセルで欧州企業関係者。 
485,Shinzo_Abe,5月7日・8日,2014-05-09,（現地時間）〈7日〉　夜　政府専用機でブリュッセル軍用空港発。（日本時間）〈8日〉▽16時42分　羽田空港着。▽17時24分　皇居で帰国の記帳。▽17時48分　官邸で桑江次期沖縄市長。西銘恒三郎衆院議員らが同席。この後、菅官房長官、兼原官房副長官補。▽18時52分　西麻布の焼肉店「叙々苑游玄亭西麻布本館」で稲田行革相、北村茂男衆院議員ら。▽19時45分　六本木の焼肉店「第一神宮麻布店」で永原伸読売新聞政治部長ら。▽21時54分　富ケ谷の私邸着。 
507,Shinzo_Abe,5月30日,2014-05-31,（日本時間）▽7時58分　官邸で閣議。続いて古屋拉致問題相。▽8時23分　加藤内閣人事局長に辞令交付。▽8時33分　中央合同庁舎8号館で内閣人事局の看板掛け、訓示。菅官房長官、稲田行革相らが同席。▽9時3分　官邸で報道各社のインタビュー。▽9時48分　アジア安全保障会議出席のため政府専用機で羽田空港発。（現地時間）　午後　シンガポール国際空港着。統合型リゾートのマリーナ・ベイ・サンズ、リゾートワールド・セントーサを視察。　夜　シャングリラ・ホテルでヘーゲル米国防長官。アジア安全保障会議で基調講演。夕食会。宿泊。 
508,Shinzo_Abe,5月31日,2014-06-01,（現地時間）　午前　シンガポールの首相府でリー・シェンロン首相。共同記者発表。リー首相主催昼食会。　午後　日本文化・情報発信施設「ジャパン・クリエイティブ・センター」で日本工芸品展を視察。政府専用機でシンガポール国際空港発。（日本時間）▽20時59分　羽田空港着。▽21時41分　富ケ谷の私邸着。 
511,Shinzo_Abe,6月3日,2014-06-04,▽8時7分　官邸で国土強靱化推進本部。この後、閣議。続いてＩＴ総合戦略本部。▽9時2分　飯島内閣官房参与。入れ替わりに杉山、長嶺両外務審議官、上月外務省欧州局長、古沢財務官ら。▽10時11分　安藤裕康国際交流基金理事長。この後、甘利経済再生相ら。▽11時7分　根本復興相。続いて北村情報官。入れ替わりに河井克行衆院議員。▽12時9分　党外交再生戦略会議議長の高村副総裁ら。この後、松浦山口県防府市長。▽12時49分　衛藤補佐官。入れ替わりに木村補佐官。藤井、木曽、宗像各内閣官房参与が続く。▽13時27分　副総裁、野田税調会長、額賀税調小委員長。▽14時5分　大手町の経団連会館で経団連総会。▽14時49分　羽田空港で報道各社のインタビュー。この後、主要7カ国（Ｇ7）首脳会議出席のため政府専用機で同空港発。 
512,Shinzo_Abe,6月3日・4日,2014-06-05,（現地時間）〈3日〉　夜　政府専用機でブリュッセル郊外のメルスブルク空軍基地着。市内のシュタイゲンベルガーグランドホテルブリュッセルに宿泊。〈4日〉　午前　欧州連合（ＥＵ）本部でＥＵのファンロンパイ大統領、バローゾ欧州委員長。 
513,Shinzo_Abe,6月4日・5日,2014-06-06,（現地時間）〈4日〉　夜　ブリュッセルの欧州連合（ＥＵ）本部でオランド仏大統領。主要7カ国（Ｇ7）首脳会議の夕食会。プレスセンターで報道各社のインタビュー。シュタイゲンベルガーグランドホテルブリュッセルに宿泊。〈5日〉　午前　ＥＵ本部でオバマ米大統領と立ち話。Ｇ7首脳会議第1セッション。Ｇ7首脳と写真撮影。メルケル独首相。第2セッション。　昼　Ｇ7首脳と昼食会。　午後　内外記者会見。政府専用機でメルスブルク空軍基地発。 
514,Shinzo_Abe,6月5日・6日,2014-06-07,（現地時間）〈5日〉　夜　政府専用機でローマ近郊のレオナルド・ダビンチ国際空港着。市内のウェスティン・エクセルシオールホテルに宿泊。〈6日〉　午前　バチカン市国のローマ法王庁で法王フランシスコ。パロリン国務長官。サンピエトロ大聖堂を視察。　昼　システィーナ礼拝堂を視察。ローマ市内のドーリア・パンフィーリ宮殿でレンツィ首相。　午後　同ホテルで同行記者団と懇談。世界食糧計画のカズン事務局長。大統領府を視察。ローマ市庁でマリーノ市長。 
